53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-44,-44,-44,-44,-44,-2,-2,-2,-2,-2,-2,-2,-23,-24,-24,-24,-24,-24,24,24,24,24,30,21,0,0,0,0,0,0
-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-24,24,24,24,24,24,24,0,0,0,0,0,0
-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-24,24,24,24,24,24,24,24,24,25,2,-2,-2
-44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-23,-24,-24,-24,-24,24,24,24,24,24,24,24,24,25,2,-2,-2
-44,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-23,24,24,24,24,24,24,24,24,24,24,24,24,25,2,-2,-2
-44,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,26,31,24,24,24,24,24,24,24,24,-24,-24,-24,25,2,-2,-2
-44,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,23,24,24,24,24,24,24,24,24,-24,-44,-24,25,2,-2,-2
-44,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,23,24,24,24,24,24,24,24,24,-24,-44,-24,25,2,-2,-2
-2,-2,2,2,2,2,-2,-2,2,-2,-2,2,2,2,23,24,24,24,24,24,24,24,24,-24,-44,-24,25,2,-2,-2
-2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,24,24,24,24,24,24,24,24,-24,-24,-24,25,2,-2,-2
-21,21,21,21,21,21,21,21,22,2,2,2,2,2,26,31,24,24,24,24,24,24,24,24,24,32,28,2,-2,-2
-24,24,24,24,24,24,24,24,25,2,2,2,2,2,2,23,24,24,24,24,24,24,24,24,24,25,2,2,-2,-2
-24,24,24,24,24,24,24,24,25,2,2,2,2,2,2,23,24,24,24,24,24,24,24,24,24,25,2,2,-2,-2
-44,24,24,24,24,24,24,24,25,2,2,2,2,2,2,-23,24,24,-24,-24,24,24,24,24,24,25,2,2,-2,-2
-44,-24,-24,-24,-24,-24,-24,-24,-25,-2,-2,-2,-2,-2,-2,-23,-24,-24,-24,-24,-24,-24,-24,-24,-24,-25,-2,-2,-2,-2
-44,-44,-44,-44,-44,-44,-44,-44,-44,-2,-2,-2,-2,-2,-2,-23,-24,-24,-24,-24,-24,-44,-44,-44,-44,-25,-2,-2,-2,-2
