47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-104,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-104,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-104,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-104,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-102,-100,-100,-100,-100,-100,-100,-100,-100,-100,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,25,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,2,-104,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-101,2,2,2,2,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,25,2,2,2,2,2,-91,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,2,-104,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-101,2,2,2,2,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,25,2,2,2,2,2,-91,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,2,-104,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-101,2,2,2,2,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,24,24,-24,-24,-24,-24,-24,24,24,-24,-24,-24,-24,24,24,24,25,2,2,2,2,2,-91,-2,-2,2,-2,2,-2,-2,2,-2,-2,2,-104,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-101,2,2,2,2,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,24,24,-24,-24,-24,-24,-24,24,24,-24,-24,-24,-24,24,24,24,25,2,2,2,2,20,21,21,29,24,30,21,29,24,24,30,22,2,-104,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-101,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,24,24,-32,27,-27,-27,-27,31,24,-32,27,-27,-31,24,24,24,25,2,2,2,2,26,27,27,27,27,27,27,27,27,27,27,28,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-101,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,24,24,25,2,2,2,2,26,27,28,2,2,26,27,27,27,28,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-91,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,24,24,25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,2,-2,-2,-2,-100,-100,-100,-100,-91,-91,-91,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,24,24,25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,24,32,28,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,24,25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,24,25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,24,25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,24,25,2,2,2,-2,-2,-2,-2,-2,-2,-2,2,2,20,21,21,21,21,21,22,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,24,25,2,2,2,-2,-2,-2,-2,-2,-2,-2,2,2,23,24,0,0,0,0,30,22,2,-2,-2,-2,-2,2,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,24,25,2,2,2,-2,-2,-2,-2,-2,-2,-2,2,2,23,24,0,0,0,0,24,25,2,-2,-2,-2,-2,2,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,24,25,2,2,-2,2,2,-2,2,-2,2,2,2,2,23,24,0,0,0,0,24,25,2,-2,2,-2,-2,2,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,24,25,2,2,2,2,2,2,2,2,2,2,2,2,23,24,0,0,0,0,24,30,21,21,21,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,24,30,21,21,21,22,2,2,2,2,2,2,2,2,23,24,0,0,0,0,24,24,24,24,24,30,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,24,24,24,24,24,30,21,21,21,21,21,21,21,21,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
